,Game ID,Visiting Team Score,Home Team Score,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
323,LAN201604280,5,3,gordd002,pradm001,yelic001,stanm004,bourj002,suzui001,realj001,hecha001,fernj003,utlec001,seagc001,gonza003,grany001,puigy001,crawc002,kendh001,pedej001,maedk001
324,WAS201604280,3,0,herro001,galvf001,franm004,howar001,ruppc001,hernc005,lougd001,nolaa001,bourp001,dendm001,espid001,harpb003,zimmr001,murpd006,wertj001,drews001,sevep001,roart001
325,BAL201604290,3,6,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,jacka001,rickj001,machm001,davic003,trumm001,jonea003,wietm001,hardj003,reimn001,schoj001
326,BOS201604290,2,4,ellsj001,gardb001,beltc001,teixm001,rodra001,mccab002,casts001,headc001,gregd001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001
327,MIN201604290,9,2,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,avilm001,wilsb002,gosea001,santd001,dozib001,mauej001,sanom001,parkb002,arcio001,nunee002,escoe001,suzuk001
328,OAK201604290,4,7,altuj001,sprig001,corrc001,gatte001,rasmc001,whitt002,gomec002,gonzm002,krate001,burnb002,lowrj001,reddj001,davik003,vogts001,coghc001,crisc001,alony001,semim001
329,SEA201604290,0,1,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,dysoj001,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004
330,TBA201604290,6,1,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,martr004,pillk001,goinr001,forsl001,millb002,longe001,dickc002,souzs001,morrl001,guyeb001,kierk001,casac001
331,TEX201604290,2,4,escoy001,orter001,troum001,pujoa001,calhk001,simma001,cronc002,sotog001,giavj001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,rua-r001,holab001
332,ARI201604290,9,0,blacc001,stort001,arenn001,reynm001,rabur001,parrg001,hundn001,lemad001,chatt001,seguj002,lambj001,goldp001,perad001,tomay001,castw002,drurb001,owinc001,ray-r002
333,CHN201604290,1,6,markn001,castd001,freef001,garca004,franj004,flowt001,aybae001,stubd001,blaia001,fowld001,heywj001,zobrb001,rizza001,solej001,baezj001,russa002,rossd001,lestj001
334,LAN201604290,5,1,jay-j001,myerw001,kempm001,uptob001,norrd001,ramia003,rosaa001,weekj001,vargc002,utlec001,seagc001,turnj001,gonza003,puigy001,grany001,crawc002,pedej001,wooda002
335,MIL201604290,6,3,suzui001,pradm001,yelic001,ozunm001,bourj002,dietd001,rojam002,mathj001,conla001,santd002,villj001,braur002,lucrj001,cartc002,hilla001,florr003,rivey001,daviz001
336,NYN201604290,1,13,spand001,panij002,duffm002,poseb001,pench001,beltb001,crawb001,peavj001,pagaa001,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,matzs001
337,PHI201604290,3,4,davir003,kipnj001,lindf001,branm003,napom001,gomey001,byrdm001,uribj002,klubc001,herro001,galvf001,franm004,howar001,ruizc001,hernc005,lougd001,morga001,bourp001
338,PIT201604290,1,4,cozaz001,suare001,vottj001,philb001,brucj001,barnt001,sches001,strad003,hamib001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,nicaj001
339,SLN201604290,5,4,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,stras001,carpm002,piscs001,hollm001,adamm002,gricr001,gyorj001,diaza003,fryee001,leakm001
340,BAL201604300,8,7,eatoa002,salat001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001,machm001,jonea003,davic003,trumm001,wietm001,alvap001,hardj003,schoj001,kim-h001
341,BOS201604300,0,8,ellsj001,gardb001,beltc001,teixm001,rodra001,mccab002,casts001,gregd001,headc001,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,vazqc001,bradj001
342,MIN201604300,4,1,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,gosea001,iglej001,santd001,dozib001,mauej001,sanom001,parkb002,escoe001,nunee002,rosae001,murpj001
343,OAK201604300,0,2,altuj001,sprig001,corrc001,rasmc001,gatte001,whitt002,tuckp001,valbl001,castj006,burnb002,lowrj001,reddj001,davik003,coghc001,crisc001,alony001,phegj001,semim001
344,SEA201604300,0,6,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,orlap001,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004
345,TBA201604300,3,4,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,pillk001,goinr001,tholj001,forsl001,guyeb001,longe001,pears001,souzs001,jennd002,beckt001,kierk001,casac001
346,TEX201604300,2,7,escoy001,giavj001,troum001,pujoa001,calhk001,simma001,cronc002,perec003,orter001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002
347,ARI201604300,5,2,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,lemad001,rusic001,seguj002,drurb001,goldp001,tomay001,castw002,perad001,owinc001,greiz001,ahmen001
348,LAN201604300,5,2,jay-j001,myerw001,kempm001,uptob001,ramia003,norrd001,weekj001,rosaa001,rea-c001,utlec001,seagc001,turnj001,gonza003,grany001,herne001,crawc002,pedej001,strir001
349,MIL201604300,7,5,dietd001,pradm001,yelic001,stanm004,bourj002,ozunm001,realj001,hecha001,chenw001,santd002,villj001,braur002,lucrj001,cartc002,walsc001,hilla001,florr003,andec001
350,NYN201604300,5,6,spand001,pagaa001,duffm002,poseb001,beltb001,pench001,crawb001,tomlk001,cainm001,granc001,cabra002,confm001,cespy001,dudal001,walkn001,florw001,river003,degrj001
351,PHI201604300,3,4,kipnj001,lindf001,branm003,santc002,uribj002,naqut001,perer003,chisl001,bauet001,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,eickj001,bourp001
352,PIT201604300,1,5,cozaz001,suare001,vottj001,philb001,duvaa001,brucj001,barnt001,simoa001,hamib001,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,lirif001
353,SLN201604300,6,1,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,espid001,lobaj001,rossj002,hazej001,carpm002,hollm001,adamm002,moliy001,mossb001,tejar001,wongk001,garcj004
354,BAL201605010,7,1,eatoa002,sancc001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001,rickj001,machm001,trumm001,jonea003,davic003,hardj003,reimn001,schoj001,josec002
355,BOS201605010,7,8,ellsj001,gardb001,rodra001,teixm001,casts001,headc001,hicka001,torrr001,romia002,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,vazqc001,bradj001
356,MIN201605010,6,5,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,gosea001,iglej001,santd001,dozib001,mauej001,sanom001,parkb002,arcio001,escoe001,suzuk001,rosae001
357,OAK201605010,2,1,altuj001,sprig001,corrc001,rasmc001,gatte001,whitt002,tuckp001,gonzm002,castj006,burnb002,lowrj001,reddj001,davik003,vogts001,crisc001,coghc001,alony001,semim001
358,SEA201605010,4,1,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,dysoj001,martk001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martl004,sardl001
359,TBA201605010,5,1,saunm001,donaj001,bautj002,encae001,tulot001,pillk001,carre001,martr004,goinr001,forsl001,millb002,longe001,dickc002,souzs001,morrl001,guyeb001,kierk001,congh001
360,TEX201605010,9,6,escoy001,calhk001,troum001,pujoa001,cronc002,sotog001,simma001,robis001,pennc001,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,holab001,deshd002
361,ARI201605010,6,3,blacc001,stort001,gonzc001,arenn001,parrg001,lemad001,paulb001,woltt001,bettc001,gossp001,drurb001,goldp001,perad001,tomay001,herrc001,owinc001,ahmen001,mills001
362,CHN201605010,4,3,markn001,aybae001,freef001,garca004,johnk003,flowt001,petej002,tehej001,smitm007,fowld001,heywj001,bryak001,rizza001,zobrb001,lastt001,russa002,fedet001,lackj001
363,LAN201605010,0,1,jay-j001,myerw001,kempm001,uptob001,norrd001,ramia003,rosaa001,weekj001,pomed001,puigy001,herne001,gonza003,turnj001,kendh001,thomt002,seagc001,ellia001,kersc001
364,MIL201605010,5,14,suzui001,pradm001,dietd001,stanm004,bourj002,ozunm001,realj001,hecha001,koeht001,santd002,villj001,braur002,cartc002,nieuk001,walsc001,hilla001,maldm001,peraw001
365,NYN201605010,6,1,spand001,pagaa001,duffm002,poseb001,beltb001,pench001,crawb001,tomlk001,bumgm001,lagaj001,wrigd002,confm001,cespy001,walkn001,florw001,plawk001,campe001,syndn001
366,PHI201605010,1,2,ramij003,kipnj001,lindf001,santc002,gomey001,naqut001,davir003,chisl001,salad001,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,velav001,bourp001
367,PIT201605010,6,5,cozaz001,hamib001,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,adlet001,jasoj001,mccua001,harrj002,marts002,polag001,rodrs002,mercj002,stewc001,lockj001
368,SLN201605010,6,1,dendm001,renda001,harpb003,murpd006,wertj001,robic001,espid001,lobaj001,schem001,carpm002,piscs001,hollm001,mossb001,moliy001,gricr001,wongk001,diaza003,martc006
369,HOU201605020,6,2,santd001,dozib001,mauej001,sanom001,parkb002,escoe001,rosae001,murpj001,nunee002,altuj001,sprig001,corrc001,rasmc001,gatte001,tuckp001,gonzm002,valbl001,castj006
370,KCA201605020,2,0,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,drews001,lobaj001,espid001,escoa003,cainl001,hosme001,morak001,gorda001,peres002,infao001,coloc002,orlap001
371,OAK201605020,4,3,aokin001,smits002,canor001,cruzn002,linda001,seagk001,iannc001,martk001,martl004,burnb002,crisc001,reddj001,davik003,vogts001,coghc001,canhm001,alony001,semim001
372,TOR201605020,2,1,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,goinr001,pillk001,tholj001
373,CIN201605020,9,6,spand001,duffm002,poseb001,pench001,beltb001,willm008,crawb001,tomlk001,cuetj001,hamib001,dejei002,vottj001,philb001,brucj001,suare001,sches001,barnt001,finnb001
374,MIL201605020,5,8,escoy001,orter001,troum001,pujoa001,calhk001,simma001,sotog001,weavj003,giavj001,presa001,villj001,braur002,lucrj001,cartc002,nieuk001,hilla001,rivey001,nelsj004
375,NYN201605020,1,4,markn001,castd001,freef001,garca004,piera001,brigr001,aybae001,foltm001,smitm007,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,colob001
376,PIT201605020,7,2,fowld001,lastt001,bryak001,rizza001,zobrb001,russa002,szczm001,rossd001,hammj002,jasoj001,mccua001,freed001,marts002,cervf001,polag001,harrj002,mercj002,coleg001
377,SDN201605020,1,2,blacc001,stort001,gonzc001,arenn001,parrg001,hundn001,paulb001,lemad001,grayj003,jay-j001,myerw001,kempm001,wallb001,ramia003,norrd001,weekj001,jankt001,shiej002
378,SLN201605020,3,10,herro001,galvf001,franm004,howar001,ruizc001,hernc005,lougd001,hellj001,bourp001,carpm002,piscs001,hollm001,mossb001,moliy001,adamm002,diaza003,wongk001,waina001
379,BAL201605030,1,4,ellsj001,gardb001,rodra001,teixm001,mccab002,beltc001,casts001,gregd001,headc001,rickj001,machm001,jonea003,davic003,trumm001,wietm001,alvap001,schoj001,flahr001
380,CHA201605030,1,4,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,younc004,hanir001,bradj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001
381,CLE201605030,3,7,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,byrdm001,ramij003,naqut001
382,HOU201605030,4,6,santd001,dozib001,mauej001,sanom001,plout001,parkb002,escoe001,suzuk001,rosae001,altuj001,sprig001,corrc001,rasmc001,whitt002,tuckp001,gomec002,valbl001,castj006
383,KCA201605030,6,7,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,heisc001,escoa003,cainl001,hosme001,morak001,gorda001,peres002,infao001,coloc002,dysoj001
384,OAK201605030,8,2,aokin001,smits002,canor001,cruzn002,linda001,seagk001,martk001,clevs001,martl004,burnb002,lowrj001,reddj001,davik003,vogts001,phegj001,coghc001,alony001,semim001
385,TBA201605030,10,5,herne001,puigy001,gonza003,turnj001,kendh001,thomt002,ellia001,pedej001,culbc001,forsl001,guyeb001,longe001,pears001,souzs001,jennd002,beckt001,kierk001,casac001
386,TOR201605030,1,3,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,nichb001,deshd002,saunm001,donaj001,bautj002,encae001,tulot001,smoaj001,pillk001,martr004,barnd001
387,CIN201605030,3,1,spand001,duffm002,poseb001,pench001,beltb001,crawb001,tomlk001,blang001,samaj001,hamib001,dejei002,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,lambj002
388,MIA201605030,4,7,gossp001,drurb001,goldp001,weekr001,tomay001,castw002,owinc001,ahmen001,corbp001,realj001,pradm001,yelic001,stanm004,ozunm001,johnc003,hecha001,rojam002,nicoj001
389,MIL201605030,4,5,escoy001,orter001,troum001,pujoa001,calhk001,simma001,perec003,tropn001,pennc001,santd002,villj001,lucrj001,cartc002,nieuk001,walsc001,florr003,rivey001,guerj003
390,NYN201605030,3,0,markn001,garca004,freef001,johnk003,piera001,brigr001,aybae001,wislm001,smitm007,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,harvm001
391,PIT201605030,7,1,fowld001,solej001,bryak001,rizza001,zobrb001,baezj001,russa002,fedet001,arrij001,jasoj001,mccua001,freed001,joycm001,cervf001,polag001,rodrs002,mercj002,niesj001
392,SDN201605030,3,6,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,hundn001,lemad001,butle001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,norrd001,weekj001,casha001
393,SLN201605030,1,0,herro001,galvf001,franm004,howar001,ruppc001,ruf-d001,hernc005,nolaa001,bourp001,carpm002,piscs001,hollm001,adamm002,moliy001,gricr001,wongk001,diaza003,wachm001
394,BAL201605040,7,0,ellsj001,gardb001,beltc001,teixm001,mccab002,casts001,hicka001,gregd001,headc001,rickj001,machm001,jonea003,davic003,trumm001,reimn001,schoj001,josec002,flahr001
395,CHA201605040,5,2,bettm001,bogax001,ortid001,pedrd001,younc004,shawt001,rutlj001,vazqc001,bradj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,sandj002,navad001,jacka001
396,CLE201605040,0,4,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,chisl001,uribj002,naqut001
397,HOU201605040,4,16,santd001,dozib001,mauej001,sanom001,plout001,parkb002,arcio001,murpj001,nunee002,altuj001,sprig001,corrc001,rasmc001,gomec002,tuckp001,gonzm002,valbl001,castj006
398,KCA201605040,13,2,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,robic001,espid001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,infao001,dysoj001,buted001
399,OAK201605040,9,8,aokin001,martk001,canor001,cruzn002,gutif001,seagk001,iannc001,lee-d004,martl004,burnb002,lowrj001,reddj001,davik003,vogts001,butlb003,coghc001,alony001,semim001
400,TBA201605040,5,8,herne001,puigy001,gonza003,turnj001,kendh001,thomt002,grany001,seagc001,culbc001,forsl001,guyeb001,longe001,pears001,souzs001,dickc002,jennd002,beckt001,casac001
401,TOR201605040,3,4,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,rua-r001,wilsb002,saunm001,donaj001,bautj002,encae001,smoaj001,tulot001,pillk001,martr004,goinr001
402,CIN201605040,4,7,spand001,blang001,pench001,beltb001,crawb001,gillc001,browt002,tomlk001,peavj001,cozaz001,holtt001,vottj001,philb001,brucj001,suare001,duvaa001,cabrr001,strad003
403,MIA201605040,3,4,gossp001,lambj001,goldp001,perad001,drurb001,tomay001,herrc001,ahmen001,delar003,realj001,pradm001,yelic001,stanm004,dietd001,ozunm001,hecha001,rojam002,fernj003
404,MIL201605040,7,3,escoy001,orter001,troum001,pujoa001,calhk001,simma001,sotog001,santh001,giavj001,villj001,presa001,braur002,lucrj001,cartc002,hilla001,pereh001,florr003,daviz001
405,NYN201605040,0,8,smitm007,garca004,freef001,franj004,flowt001,darnc001,castd001,aybae001,chacj001,granc001,cabra002,confm001,cespy001,dudal001,walkn001,florw001,river003,matzs001
406,PIT201605040,6,2,fowld001,lastt001,bryak001,rizza001,zobrb001,baezj001,russa002,rossd001,lestj001,mercj002,mccua001,freed001,marts002,cervf001,rodrs002,harrj002,polag001,nicaj001
407,SDN201605040,2,0,blacc001,stort001,gonzc001,arenn001,reynm001,rabur001,woltt001,chatt001,adamc001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,bethc001,weekj001,vargc002
408,SLN201605040,4,5,herro001,galvf001,franm004,howar001,ruizc001,hernc005,lougd001,morga001,goedt001,diaza003,piscs001,hollm001,gricr001,moliy001,gyorj001,tejar001,fryee001,leakm001
409,BAL201605050,0,1,ellsj001,casts001,mccab002,teixm001,beltc001,ackld001,hicka001,gregd001,torrr001,machm001,jonea003,davic003,trumm001,wietm001,kim-h001,schoj001,alvap001,flahr001
410,CHA201605050,7,3,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,hanir001,bradj001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,sanch002,jacka001
411,CLE201605050,4,9,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,avilm001,romia001,davir003,kipnj001,lindf001,branm003,napom001,santc002,uribj002,chisl001,gimec001
412,HOU201605050,6,3,aokin001,smits002,canor001,cruzn002,seagk001,linda001,iannc001,martk001,martl004,altuj001,sprig001,corrc001,gatte001,gomec002,gonzm002,whitt002,krate001,marij002
413,TOR201605050,2,12,odorr001,mazan001,belta001,fielp001,desmi001,morem001,rua-r001,holab001,albeh001,pillk001,donaj001,bautj002,encae001,smoaj001,tulot001,martr004,barnd001,carre001
414,CHN201605050,2,5,taylm002,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,rossj002,fowld001,lastt001,bryak001,rizza001,zobrb001,kalir001,russa002,fedet001,hendk001
415,CIN201605050,5,9,villj001,presa001,braur002,lucrj001,cartc002,nieuk001,hilla001,walsc001,andec001,cozaz001,hamib001,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,simoa001
416,MIA201605050,0,4,seguj002,drurb001,goldp001,castw002,perad001,tomay001,owinc001,ahmen001,ray-r002,realj001,pradm001,yelic001,stanm004,ozunm001,johnc003,dietd001,hecha001,conla001
417,SDN201605050,3,5,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,degrj001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,norrd001,weekj001,rea-c001
418,SFN201605050,17,7,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,woltt001,rusic001,lemad001,spand001,duffm002,poseb001,beltb001,crawb001,willm008,tomlk001,blang001,cainm001
419,SLN201605050,0,4,herro001,galvf001,blana001,ruf-d001,ruppc001,hernc005,goedt001,bourp001,eickj001,carpm002,piscs001,mossb001,adamm002,moliy001,hazej001,wongk001,tejar001,garcj004
420,ANA201605060,5,2,forsl001,millb002,longe001,pears001,souzs001,dickc002,guyeb001,kierk001,casac001,escoy001,navad002,troum001,pujoa001,calhk001,cronc002,simma001,perec003,pennc001
421,CHA201605060,4,10,santd001,nunee002,mauej001,sanom001,plout001,parkb002,arcio001,suzuk001,escoe001,eatoa002,jacka001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,salat001
422,CLE201605060,1,7,escoa003,cainl001,hosme001,morak001,gorda001,peres002,infao001,coloc002,dysoj001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,chisl001,davir003,ramij003
423,DET201605060,5,1,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,wilsb002,deshd002,kinsi001,avilm001,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001
424,HOU201605060,3,6,aokin001,smits002,canor001,cruzn002,seagk001,linda001,iannc001,martk001,martl004,altuj001,sprig001,corrc001,rasmc001,gatte001,gomec002,valbl001,gonzm002,castj006
425,NYA201605060,2,3,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,bradj001,vazqc001,ellsj001,gardb001,teixm001,mccab002,beltc001,casts001,hicka001,gregd001,torrr001
426,TOR201605060,2,5,utlec001,seagc001,turnj001,gonza003,puigy001,grany001,kendh001,pedej001,crawc002,saunm001,donaj001,bautj002,encae001,smoaj001,pillk001,martr004,goinr001,barnd001
427,ATL201605060,7,2,seguj002,lambj001,goldp001,perad001,castw002,drurb001,owinc001,greiz001,ahmen001,markn001,garca004,freef001,johnk003,piera001,brigr001,aybae001,blaia001,smitm007
428,CHN201605060,6,8,reveb001,renda001,harpb003,zimmr001,murpd006,wertj001,ramow001,espid001,schem001,fowld001,heywj001,bryak001,rizza001,zobrb001,lastt001,baezj001,rossd001,lackj001
429,CIN201605060,1,5,villj001,presa001,braur002,cartc002,nieuk001,hilla001,walsc001,maldm001,cravt001,cozaz001,hamib001,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,adlet001
430,MIA201605060,4,6,herro001,hernc005,franm004,ruf-d001,galvf001,ruppc001,goedt001,velav001,bourp001,realj001,pradm001,yelic001,stanm004,dietd001,ozunm001,johnc003,rojam002,chenw001
431,SDN201605060,0,2,granc001,lagaj001,wrigd002,cespy001,dudal001,cabra002,florw001,river003,syndn001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,norrd001,weekj001,pomed001
432,SFN201605060,4,6,lemad001,stort001,gonzc001,arenn001,reynm001,rabur001,parrg001,garnd001,bettc001,spand001,panij002,duffm002,poseb001,beltb001,pench001,crawb001,blang001,bumgm001
433,SLN201605060,4,2,jasoj001,mccua001,polag001,marts002,cervf001,kangj001,harrj002,mercj002,lirif001,carpm002,piscs001,hollm001,mossb001,moliy001,gricr001,gyorj001,diaza003,martc006
434,ANA201605070,4,2,forsl001,millb002,longe001,dickc002,souzs001,morrl001,jennd002,kierk001,congh001,escoy001,navad002,troum001,pujoa001,calhk001,cronc002,giavj001,sotog001,simma001
435,BAL201605071,8,4,burnb002,lowrj001,reddj001,davik003,vogts001,valed001,crisc001,alony001,semim001,rickj001,machm001,davic003,trumm001,jonea003,wietm001,reimn001,schoj001,janip001
436,BAL201605072,2,5,burnb002,lowrj001,reddj001,davik003,coghc001,butlb003,alony001,phegj001,semim001,machm001,kim-h001,jonea003,davic003,trumm001,alvap001,schoj001,flahr001,josec002
437,CHA201605070,2,7,mastd002,nunee002,sanom001,plout001,parkb002,arcio001,polaj001,suzuk001,santd001,eatoa002,jacka001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,salat001
438,CLE201605070,7,0,escoa003,cainl001,hosme001,morak001,gorda001,peres002,cuthc001,coloc002,dysoj001,davir003,kipnj001,lindf001,napom001,santc002,gomey001,byrdm001,ramij003,uribj002
439,DET201605070,10,5,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,holab001,deshd002,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,saltj001,gosea001,iglej001
440,HOU201605070,3,2,aokin001,martk001,canor001,cruzn002,gutif001,seagk001,iannc001,lee-d004,martl004,sprig001,gonzm002,corrc001,rasmc001,tuckp001,gomec002,valbl001,whitt002,castj006
441,NYA201605070,2,8,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,bradj001,vazqc001,gardb001,hicka001,casts001,teixm001,beltc001,ackld001,headc001,gregd001,romia002
442,TOR201605070,6,2,utlec001,seagc001,turnj001,gonza003,puigy001,kendh001,pedej001,crawc002,ellia001,pillk001,donaj001,bautj002,encae001,smoaj001,tulot001,saunm001,barnd001,tholj001
443,ATL201605070,4,2,seguj002,lambj001,goldp001,perad001,castw002,drurb001,owinc001,mills001,ahmen001,markn001,incie001,freef001,piera001,brigr001,aybae001,castd001,tehej001,smitm007
444,CHN201605070,5,8,reveb001,espid001,harpb003,zimmr001,wertj001,renda001,drews001,lobaj001,gonzg003,fowld001,heywj001,bryak001,rizza001,zobrb001,solej001,russa002,fedet001,hammj002
445,CIN201605070,13,7,presa001,pereh001,braur002,lucrj001,cartc002,hilla001,florr003,rivey001,nelsj004,cozaz001,hamib001,vottj001,philb001,brucj001,suare001,duvaa001,barnt001,finnb001
446,MIA201605070,4,3,herro001,hernc005,franm004,howar001,ruizc001,galvf001,lougd001,hellj001,bourp001,dietd001,hecha001,yelic001,stanm004,bourj002,ozunm001,johnc003,mathj001,koeht001
447,SDN201605070,6,3,granc001,wrigd002,confm001,cespy001,dudal001,walkn001,cabra002,plawk001,colob001,jay-j001,myerw001,kempm001,wallb001,uptob001,ramia003,norrd001,weekj001,shiej002
448,SFN201605070,1,2,blacc001,stort001,gonzc001,arenn001,parrg001,reynm001,lemad001,woltt001,grayj003,spand001,panij002,duffm002,poseb001,beltb001,pench001,crawb001,blang001,cuetj001
449,SLN201605070,4,6,jasoj001,mccua001,polag001,marts002,cervf001,kangj001,harrj002,mercj002,lockj001,carpm002,piscs001,hollm001,gricr001,moliy001,adamm002,gyorj001,diaza003,waina001
450,ANA201605080,3,1,forsl001,millb002,longe001,dickc002,souzs001,morrl001,pears001,kierk001,casac001,escoy001,calhk001,troum001,pujoa001,cronc002,simma001,pennc001,perec003,choij001
451,BAL201605080,3,11,burnb002,canhm001,reddj001,lowrj001,vogts001,valed001,alony001,coghc001,semim001,rickj001,machm001,davic003,jonea003,trumm001,wietm001,alvap001,schoj001,flahr001
452,CHA201605080,1,3,nunee002,polaj001,sanom001,plout001,parkb002,arcio001,mastd002,centj001,rosae001,eatoa002,rollj001,abrej003,frazt001,cabrm002,lawrb002,garca003,navad001,jacka001
453,CLE201605080,4,5,escoa003,cainl001,hosme001,morak001,gorda001,peres002,cuthc001,coloc002,dysoj001,santc002,kipnj001,lindf001,branm003,napom001,gomey001,chisl001,byrdm001,uribj002
454,DET201605080,8,3,odorr001,mazan001,belta001,fielp001,desmi001,morem001,andre001,wilsb002,deshd002,kinsi001,martj006,cabrm001,martv001,uptoj001,castn001,mccaj001,gosea001,iglej001
455,HOU201605080,1,5,aokin001,martk001,canor001,seagk001,smits002,linda001,lee-d004,clevs001,martl004,altuj001,sprig001,corrc001,rasmc001,gonzm002,valbl001,whitt002,castj006,marij002
456,NYA201605080,5,1,bettm001,pedrd001,bogax001,ortid001,ramih003,shawt001,holtb002,bradj001,hanir001,gardb001,casts001,mccab002,teixm001,beltc001,ackld001,hicka001,gregd001,headc001
457,TOR201605080,4,2,utlec001,seagc001,turnj001,gonza003,grany001,kendh001,pedej001,crawc002,thomt002,saunm001,donaj001,bautj002,encae001,smoaj001,tulot001,pillk001,martr004,goinr001
458,ATL201605080,5,3,seguj002,lambj001,goldp001,weekr001,drurb001,herrc001,owinc001,corbp001,ahmen001,markn001,incie001,freef001,flowt001,franj004,aybae001,darnc001,castd001,foltm001
